problem,NSGA3_1,NSGA3_2,NSGA3_3,NSGA3_4,NSGA3_5,MOEAD_1,MOEAD_2,MOEAD_3,MOEAD_4,MOEAD_5,CTAEA_1,CTAEA_2,CTAEA_3,CTAEA_4,CTAEA_5,NSGA2_1,NSGA2_2,NSGA2_3,NSGA2_4,NSGA2_5,AGE_1,AGE_2,AGE_3,AGE_4,AGE_5,SPEA2_1,SPEA2_2,SPEA2_3,SPEA2_4,SPEA2_5,GDE3_1,GDE3_2,GDE3_3,GDE3_4,GDE3_5,NSDE_1,NSDE_2,NSDE_3,NSDE_4,NSDE_5,NSDER_1,NSDER_2,NSDER_3,NSDER_4,NSDER_5
MW3,"[-0.44406019 -0.44256352 -0.44425206 -0.44278084 -0.44246192 -0.44386702
 -0.44580298 -0.44189252 -0.44408185 -0.4451084  -0.44261285 -0.44134519
 -0.43878808 -0.44120006 -0.44378808 -0.44264517 -0.44302802 -0.44341511
 -0.44532996 -0.44454799 -0.44400793 -0.44439804 -0.44334133 -0.44111847
 -0.44271663 -0.44471823 -0.44342542 -0.44149217 -0.44317869 -0.44464528
 -0.44390947]","[-0.45140214 -0.44957652 -0.45027631 -0.45032037 -0.44992419 -0.45104268
 -0.45168321 -0.44992298 -0.45101185 -0.45123662 -0.44917709 -0.45089312
 -0.44804113 -0.45052904 -0.45072743 -0.45112701 -0.45132806 -0.45062932
 -0.45132153 -0.45007196 -0.45068741 -0.45022228 -0.45111353 -0.45100431
 -0.44954748 -0.45158433 -0.45114177 -0.44861813 -0.45049063 -0.45053273
 -0.45060756]","[-0.45354527 -0.4532941  -0.45322066 -0.45321487 -0.45345774 -0.45342697
 -0.45358756 -0.45313175 -0.45346512 -0.4535271  -0.45325777 -0.45339211
 -0.45258748 -0.45340085 -0.45337453 -0.45341725 -0.45364697 -0.45351926
 -0.45351673 -0.45348111 -0.45352583 -0.45318789 -0.45337904 -0.45344581
 -0.45321546 -0.45340658 -0.45340918 -0.45322421 -0.45336225 -0.4534139
 -0.45315215]","[-0.45428015 -0.45424141 -0.45417604 -0.45415376 -0.45428197 -0.45423829
 -0.45428434 -0.4541611  -0.45430854 -0.45425729 -0.45417827 -0.45419176
 -0.45410364 -0.45424851 -0.45411452 -0.45419886 -0.45423543 -0.45429228
 -0.45423073 -0.45426923 -0.45423351 -0.45421411 -0.45418626 -0.45417864
 -0.45404044 -0.45422112 -0.45428272 -0.45415395 -0.45421329 -0.45420586
 -0.45420579]","[-0.45447635 -0.45443066 -0.45449349 -0.45449033 -0.45448382 -0.45444149
 -0.45449568 -0.45442909 -0.45451591 -0.45447357 -0.45440198 -0.4544737
 -0.45443461 -0.45447919 -0.4544498  -0.45447136 -0.45444712 -0.45450296
 -0.45447362 -0.45450644 -0.45445609 -0.45447183 -0.4544556  -0.45447957
 -0.45439461 -0.45448877 -0.45450869 -0.45443378 -0.45446457 -0.45447132
 -0.45441941]","[-0.44332333 -0.44373467 -0.44253127 -0.44439311 -0.4428118  -0.44324513
 -0.44424603 -0.44253397 -0.44287896 -0.4448447  -0.44175955 -0.4416623
 -0.44238209 -0.44203818 -0.44390968 -0.44458755 -0.4423873  -0.44392093
 -0.44198946 -0.44313973 -0.44415456 -0.44199982 -0.44026481 -0.44052823
 -0.44253701 -0.44366467 -0.44351993 -0.44306045 -0.44287551 -0.44212673
 -0.43978446]","[-0.45098911 -0.45036728 -0.45031147 -0.45094767 -0.44880166 -0.45030532
 -0.45040097 -0.44980154 -0.45096954 -0.45085555 -0.4507108  -0.44999165
 -0.45100437 -0.45094705 -0.4503272  -0.45098173 -0.45023869 -0.45060817
 -0.4507942  -0.45079483 -0.45028739 -0.44989014 -0.45021659 -0.45106832
 -0.44920606 -0.45034183 -0.44975693 -0.45063321 -0.45089684 -0.44919837
 -0.44488563]","[-0.45290213 -0.45302474 -0.45305931 -0.45290881 -0.45277555 -0.45310373
 -0.45306446 -0.45299206 -0.45292861 -0.45297096 -0.45297759 -0.452889
 -0.45299303 -0.45304448 -0.45278302 -0.45290501 -0.45285046 -0.45301064
 -0.45288949 -0.45299524 -0.45297809 -0.45277529 -0.45307721 -0.45298471
 -0.45289474 -0.45265845 -0.45284799 -0.45301735 -0.45283661 -0.45292275
 -0.45269127]","[-0.453437   -0.45347879 -0.4535547  -0.45345388 -0.45342343 -0.45350593
 -0.45343152 -0.45348461 -0.45344526 -0.45353155 -0.45341815 -0.45354457
 -0.45363699 -0.45355656 -0.45348305 -0.45344723 -0.45344263 -0.45358211
 -0.4534422  -0.45354803 -0.45357355 -0.45338612 -0.45350421 -0.45348079
 -0.45344791 -0.45346678 -0.45346701 -0.45346793 -0.45347624 -0.4535129
 -0.45345917]","[-0.45357098 -0.45363015 -0.45371474 -0.45361833 -0.45361199 -0.45365409
 -0.45361271 -0.45361137 -0.45358817 -0.45366734 -0.45359303 -0.45368493
 -0.45375592 -0.45371534 -0.45365059 -0.4536036  -0.45358757 -0.45373458
 -0.4535828  -0.45371001 -0.45373382 -0.45353958 -0.45362759 -0.45368428
 -0.45357777 -0.45362658 -0.45363059 -0.45361994 -0.45362412 -0.45364899
 -0.45359988]","[-0.44164088 -0.44161959 -0.44306463 -0.44346571 -0.44238058 -0.43982854
 -0.44483218 -0.44175644 -0.44049237 -0.44444413 -0.44228199 -0.43996106
 -0.442017   -0.4427871  -0.44182117 -0.4400253  -0.44006381 -0.44200135
 -0.44518848 -0.44100694 -0.44348587 -0.44257276 -0.44238315 -0.43783335
 -0.44274179 -0.44319036 -0.44196047 -0.43941786 -0.44181547 -0.4421844
 -0.44020377]","[-0.44989629 -0.45069918 -0.45117481 -0.45088515 -0.45010176 -0.44945351
 -0.45045979 -0.45039882 -0.45050558 -0.45110381 -0.44992425 -0.45038402
 -0.45073337 -0.44974269 -0.4503624  -0.45073484 -0.45054863 -0.45120272
 -0.45059815 -0.44997459 -0.4513455  -0.4505624  -0.45063304 -0.4499912
 -0.45010408 -0.45082875 -0.44978211 -0.4500843  -0.45051503 -0.45065248
 -0.44995543]","[-0.45280427 -0.45286445 -0.45309464 -0.45285281 -0.4529634  -0.45273305
 -0.45262746 -0.45284894 -0.45296325 -0.45268843 -0.45268196 -0.45288127
 -0.45296816 -0.45310395 -0.45319211 -0.4529318  -0.45298008 -0.45295072
 -0.45302026 -0.45276187 -0.45291738 -0.45307041 -0.45296866 -0.45295801
 -0.4531723  -0.45286302 -0.45278924 -0.45291546 -0.45285124 -0.45299146
 -0.45281096]","[-0.4536922  -0.45372852 -0.45380118 -0.45374575 -0.45370199 -0.45372896
 -0.45365371 -0.45373638 -0.4535654  -0.45376602 -0.4536086  -0.45377199
 -0.45371017 -0.4537023  -0.45372425 -0.45371603 -0.45369049 -0.4537328
 -0.45356771 -0.45369688 -0.45355809 -0.45367144 -0.4536806  -0.45367302
 -0.4536943  -0.45373259 -0.45360037 -0.45374753 -0.45372023 -0.45360288
 -0.45374106]","[-0.4538773  -0.45392195 -0.45392996 -0.45396854 -0.45384509 -0.4538704
 -0.45391496 -0.45387876 -0.45380179 -0.45397361 -0.45384826 -0.4538848
 -0.45388734 -0.45386453 -0.45390938 -0.45391301 -0.4538801  -0.45393954
 -0.4539342  -0.45392366 -0.45379792 -0.45391119 -0.45389734 -0.4539229
 -0.4540504  -0.4538915  -0.45376952 -0.45393715 -0.45395485 -0.45382207
 -0.45388894]","[-0.44314041 -0.44136283 -0.44345052 -0.44365415 -0.44412006 -0.44427829
 -0.44586868 -0.44133058 -0.44082132 -0.44418957 -0.44241289 -0.44300874
 -0.44202035 -0.44376454 -0.44400374 -0.44305787 -0.44274523 -0.44336514
 -0.44484974 -0.44470422 -0.44348631 -0.44398203 -0.44372978 -0.44373723
 -0.44436802 -0.44385913 -0.44176133 -0.44189283 -0.44429088 -0.44282482
 -0.44276021]","[-0.45199438 -0.45140125 -0.45148616 -0.45232203 -0.45215533 -0.4516014
 -0.45256295 -0.45167264 -0.45129817 -0.45194023 -0.45135851 -0.45188901
 -0.45199793 -0.45221844 -0.45200464 -0.45218969 -0.45170674 -0.45205616
 -0.45176785 -0.4515821  -0.45188121 -0.4513426  -0.45185896 -0.45192299
 -0.45186    -0.45242283 -0.45164446 -0.45144717 -0.45213854 -0.45207599
 -0.45131233]","[-0.45367817 -0.45367867 -0.45371301 -0.45373632 -0.45384657 -0.45383739
 -0.45387497 -0.45383091 -0.45375402 -0.45385377 -0.45380873 -0.45373884
 -0.45387528 -0.45374237 -0.4537407  -0.45377791 -0.45371763 -0.45385014
 -0.45380467 -0.45373995 -0.45384295 -0.45375203 -0.4536725  -0.45382687
 -0.45373226 -0.45391075 -0.45367686 -0.45362581 -0.45379131 -0.45381191
 -0.45369665]","[-0.45437442 -0.45432901 -0.45433049 -0.45434265 -0.45437128 -0.4543966
 -0.45437558 -0.45433295 -0.45431086 -0.45435017 -0.45436454 -0.45433336
 -0.45437104 -0.45434904 -0.45435371 -0.45437674 -0.45433712 -0.45435439
 -0.45438983 -0.45433187 -0.45438116 -0.45434285 -0.45435643 -0.45434961
 -0.45431689 -0.45436593 -0.45436762 -0.45432156 -0.45436977 -0.45438433
 -0.45435619]","[-0.45457291 -0.45453721 -0.45455941 -0.45454004 -0.4545754  -0.45457369
 -0.45456358 -0.45456947 -0.45456183 -0.45457346 -0.45456919 -0.45455686
 -0.45455747 -0.45456198 -0.45457051 -0.45456492 -0.45457148 -0.45455757
 -0.45456731 -0.45457486 -0.45458318 -0.45455682 -0.45457082 -0.4545644
 -0.45456064 -0.45455017 -0.45457884 -0.45456297 -0.4545435  -0.45456742
 -0.45456157]","[-0.44447263 -0.44448781 -0.4415926  -0.44306029 -0.44192862 -0.44189895
 -0.44540165 -0.44038008 -0.43952746 -0.44636511 -0.44474729 -0.44427927
 -0.44160622 -0.44476435 -0.44472466 -0.44190672 -0.44349338 -0.44362149
 -0.44492482 -0.44457756 -0.44500296 -0.44391919 -0.4435255  -0.44012957
 -0.44347514 -0.44433937 -0.44174542 -0.44237401 -0.44504465 -0.43997484
 -0.44155098]","[-0.45127973 -0.45113729 -0.45076531 -0.45169377 -0.45122642 -0.45129048
 -0.45161432 -0.4507406  -0.45133241 -0.45172981 -0.45099456 -0.45112517
 -0.4486879  -0.45168896 -0.45121338 -0.45163699 -0.45040224 -0.4513386
 -0.45156431 -0.45160383 -0.45144366 -0.45089938 -0.45111565 -0.45054024
 -0.45153558 -0.45197791 -0.45088792 -0.45046157 -0.45153896 -0.44912495
 -0.45124669]","[-0.45362529 -0.4535501  -0.45365815 -0.45369871 -0.45363666 -0.45357541
 -0.45377704 -0.45365776 -0.45361232 -0.45375355 -0.45378968 -0.45363406
 -0.453215   -0.45370954 -0.45361979 -0.4536143  -0.45353924 -0.45377392
 -0.45357507 -0.45380667 -0.45370839 -0.45351745 -0.45356076 -0.45343887
 -0.45368689 -0.45380108 -0.45340521 -0.45345136 -0.45370831 -0.45349237
 -0.45377315]","[-0.45431319 -0.45427846 -0.45424503 -0.45434317 -0.45426006 -0.45428476
 -0.45431103 -0.45424762 -0.45426421 -0.45427268 -0.45432015 -0.45423931
 -0.45430263 -0.45428151 -0.45428212 -0.45427069 -0.4541906  -0.45431041
 -0.45426565 -0.45430853 -0.45431574 -0.45420605 -0.45422958 -0.45421291
 -0.4543339  -0.45435588 -0.45431287 -0.45424753 -0.45433282 -0.45426672
 -0.45433034]","[-0.45454201 -0.45452093 -0.45450021 -0.45450153 -0.45451919 -0.4544536
 -0.45448458 -0.4544958  -0.45447499 -0.4544839  -0.45453887 -0.45446213
 -0.45452901 -0.45446397 -0.45448556 -0.454474   -0.4544742  -0.45450995
 -0.45450342 -0.4544744  -0.4545003  -0.4544388  -0.45447168 -0.45450861
 -0.45453022 -0.45451838 -0.45452435 -0.45443848 -0.45452274 -0.45447768
 -0.45455799]","[-0.44468705 -0.44393463 -0.44234012 -0.44426932 -0.44384711 -0.44513383
 -0.44392157 -0.44336769 -0.4445404  -0.44671661 -0.44256544 -0.44378143
 -0.44137231 -0.44395415 -0.44467189 -0.44301252 -0.44247442 -0.44603695
 -0.44664797 -0.44397134 -0.44466721 -0.44590102 -0.4450877  -0.44473293
 -0.445112   -0.44490448 -0.4448315  -0.44267124 -0.44520666 -0.44326927
 -0.4400297 ]","[-0.45104087 -0.45209151 -0.45145322 -0.4520154  -0.45234767 -0.45174175
 -0.45218496 -0.45190831 -0.45199046 -0.45258723 -0.45144095 -0.45211441
 -0.44918368 -0.45234288 -0.45219998 -0.4519007  -0.45216878 -0.45232885
 -0.45229144 -0.45165961 -0.45231925 -0.45201779 -0.45232307 -0.45223394
 -0.45231963 -0.45195365 -0.45207851 -0.45083691 -0.45227321 -0.45134303
 -0.45150137]","[-0.45383796 -0.45404046 -0.45395053 -0.45390714 -0.45397292 -0.45397502
 -0.45399651 -0.45395047 -0.45390626 -0.45409402 -0.45394379 -0.45400221
 -0.45392553 -0.45398965 -0.45396026 -0.45384703 -0.4538995  -0.45397812
 -0.45394186 -0.45390783 -0.45396355 -0.45391894 -0.4538832  -0.45390836
 -0.45402494 -0.45386339 -0.4538907  -0.45384259 -0.45393533 -0.45399801
 -0.45392314]","[-0.45449775 -0.4544994  -0.45448339 -0.45445876 -0.45447163 -0.45450266
 -0.45448711 -0.45449237 -0.45446723 -0.45449325 -0.45449503 -0.45448669
 -0.45448632 -0.45449232 -0.45451372 -0.45446661 -0.45449579 -0.45447237
 -0.45444315 -0.45443418 -0.45447346 -0.45447398 -0.45450182 -0.45448298
 -0.45450349 -0.45443513 -0.45445827 -0.45451109 -0.45440796 -0.45451422
 -0.45450181]","[-0.45465246 -0.45466354 -0.45465282 -0.45464312 -0.45465596 -0.45467865
 -0.45465464 -0.45465504 -0.45466031 -0.45466143 -0.45466202 -0.45465531
 -0.45466392 -0.45465877 -0.45467655 -0.45466758 -0.45467336 -0.45464783
 -0.45464381 -0.45465262 -0.45464806 -0.45466412 -0.45466984 -0.45466415
 -0.4546648  -0.45465167 -0.45465421 -0.45466832 -0.4546234  -0.45465397
 -0.45465864]","[-0.44336535 -0.44347776 -0.4433742  -0.44130718 -0.44452391 -0.43998445
 -0.44151593 -0.44207679 -0.44258573 -0.44220268 -0.44262438 -0.44049279
 -0.44336068 -0.44220765 -0.44139878 -0.43948199 -0.43821661 -0.44112404
 -0.442436   -0.4395823  -0.44243923 -0.4416349  -0.44357064 -0.44068217
 -0.44177259 -0.44084869 -0.44183157 -0.43963814 -0.44033982 -0.44112252
 -0.4416783 ]","[-0.45032463 -0.4494185  -0.44963337 -0.45006384 -0.44964446 -0.44796032
 -0.44863216 -0.44906315 -0.44788646 -0.44854636 -0.44917207 -0.44860266
 -0.44957951 -0.44910431 -0.44864414 -0.44635086 -0.44959456 -0.44798583
 -0.44785343 -0.44931062 -0.44831369 -0.45010363 -0.44830203 -0.44877129
 -0.44885271 -0.44910209 -0.44802559 -0.44881894 -0.44860592 -0.44822032
 -0.44653105]","[-0.45304361 -0.45261177 -0.45227346 -0.4525975  -0.45234449 -0.45233369
 -0.45236944 -0.45277602 -0.45208588 -0.45263086 -0.45255676 -0.45267257
 -0.45194381 -0.4524916  -0.45191763 -0.44987839 -0.45244498 -0.45159546
 -0.45248626 -0.4526372  -0.45253953 -0.45289753 -0.452578   -0.45244517
 -0.45257005 -0.45243823 -0.45106103 -0.45255368 -0.45263792 -0.45179776
 -0.45152612]","[-0.45395361 -0.45388714 -0.45373829 -0.45376929 -0.45393463 -0.45387383
 -0.45388962 -0.45388339 -0.4537906  -0.45378031 -0.45379688 -0.45387928
 -0.45389152 -0.45380786 -0.45392475 -0.45381101 -0.4539202  -0.45381636
 -0.45381628 -0.45378754 -0.45381129 -0.45385748 -0.45375597 -0.45368165
 -0.45382442 -0.45391813 -0.45378127 -0.45384023 -0.45389938 -0.45365067
 -0.45387054]","[-0.45424757 -0.45421362 -0.45421022 -0.45420575 -0.45427513 -0.454244
 -0.45426332 -0.45420969 -0.45418407 -0.45422005 -0.45420777 -0.45421974
 -0.45420515 -0.45423699 -0.45429208 -0.45423178 -0.45423969 -0.45423911
 -0.45426238 -0.45422196 -0.45430774 -0.45425163 -0.45425018 -0.45418131
 -0.45421446 -0.4542601  -0.45422454 -0.4542308  -0.45421162 -0.45423298
 -0.45416593]","[-0.44380726 -0.4415194  -0.44415859 -0.44483477 -0.44242011 -0.4428043
 -0.44195781 -0.44199905 -0.44125284 -0.443709   -0.44090712 -0.44438596
 -0.44437188 -0.44209068 -0.44136617 -0.44195787 -0.43997613 -0.4431621
 -0.44235572 -0.44170412 -0.4422018  -0.4424312  -0.44226234 -0.4419638
 -0.44232731 -0.44297113 -0.44401734 -0.44300439 -0.44185075 -0.44281357
 -0.44346572]","[-0.45022408 -0.44899983 -0.44976848 -0.45064582 -0.44981036 -0.44987016
 -0.44980809 -0.44956253 -0.4498975  -0.45043401 -0.45034465 -0.44965877
 -0.44996089 -0.44915489 -0.44863716 -0.44980738 -0.44672273 -0.44936692
 -0.44880693 -0.44881328 -0.44983662 -0.45102143 -0.44824547 -0.44916051
 -0.44948715 -0.44939172 -0.44942039 -0.44976739 -0.44958133 -0.44977263
 -0.4505534 ]","[-0.45303971 -0.4531885  -0.45264412 -0.4532504  -0.45313287 -0.45266981
 -0.45258111 -0.45281406 -0.4531618  -0.45293593 -0.45309965 -0.45294404
 -0.45311422 -0.45299287 -0.45282342 -0.45319469 -0.45237866 -0.45309836
 -0.45277096 -0.45290384 -0.45317993 -0.45321466 -0.45218307 -0.45294254
 -0.45303371 -0.45297087 -0.45324227 -0.45315441 -0.45305665 -0.45303687
 -0.45301541]","[-0.45405823 -0.45403968 -0.4540103  -0.45403967 -0.45410506 -0.45402299
 -0.4539853  -0.454005   -0.45402536 -0.45403917 -0.45412365 -0.45403884
 -0.4540675  -0.45402642 -0.45397959 -0.45401477 -0.454063   -0.45405802
 -0.45398688 -0.45405392 -0.45404065 -0.45410668 -0.45397376 -0.45403033
 -0.45409806 -0.45405084 -0.45408825 -0.45410446 -0.45399828 -0.45409457
 -0.45404866]","[-0.4543201  -0.45434413 -0.45430926 -0.45433571 -0.45436132 -0.45431814
 -0.45434802 -0.45433826 -0.45433325 -0.45436849 -0.45437172 -0.45433172
 -0.45435625 -0.45435158 -0.45435039 -0.45434794 -0.45433731 -0.45434534
 -0.45430566 -0.45434576 -0.45437428 -0.4543367  -0.45430925 -0.45433239
 -0.45435136 -0.4543305  -0.45433668 -0.45433738 -0.45433555 -0.45436008
 -0.45432679]","[-0.44412471 -0.44213141 -0.44282181 -0.44427704 -0.44178278 -0.44247054
 -0.44208062 -0.44275756 -0.44153206 -0.44334108 -0.44216642 -0.44438596
 -0.44190798 -0.44107697 -0.44029544 -0.44194929 -0.44118478 -0.44292365
 -0.44228493 -0.44127397 -0.443246   -0.44202291 -0.44176366 -0.44315946
 -0.44228109 -0.44273669 -0.44441145 -0.44161156 -0.4427712  -0.4433297
 -0.44421449]","[-0.44941677 -0.44975326 -0.45018881 -0.45029414 -0.45048192 -0.45020252
 -0.44916461 -0.44982107 -0.44997752 -0.45007023 -0.44904539 -0.45034855
 -0.44888912 -0.44968812 -0.44780653 -0.44909631 -0.44997321 -0.44930172
 -0.45091615 -0.44864026 -0.44977828 -0.44962797 -0.44930548 -0.44968894
 -0.4500861  -0.45000949 -0.45073228 -0.45049812 -0.44965632 -0.45015428
 -0.45003077]","[-0.45281731 -0.45304356 -0.45274967 -0.45293379 -0.45308093 -0.45275391
 -0.45295762 -0.45290638 -0.45297021 -0.4532704  -0.45279937 -0.45313952
 -0.45258678 -0.4530727  -0.45272179 -0.45221334 -0.45304084 -0.45267691
 -0.45289144 -0.4529297  -0.45293999 -0.45316928 -0.45257749 -0.45313695
 -0.45282765 -0.45300695 -0.45308424 -0.45296484 -0.45312838 -0.45286514
 -0.4528443 ]","[-0.45399423 -0.45396961 -0.45393033 -0.45403054 -0.45397453 -0.45395496
 -0.45398258 -0.45395655 -0.45402205 -0.45401274 -0.45396275 -0.45401658
 -0.45392614 -0.45401616 -0.45393545 -0.45399977 -0.45406874 -0.45390913
 -0.45391883 -0.45397242 -0.45401899 -0.45397473 -0.45391522 -0.45397793
 -0.45401804 -0.45398808 -0.45395209 -0.45400586 -0.45398486 -0.45396891
 -0.45397971]","[-0.45432802 -0.45427893 -0.45429804 -0.45428611 -0.45431073 -0.45429354
 -0.45429612 -0.4542921  -0.45431292 -0.45432079 -0.45428796 -0.45431047
 -0.45428854 -0.45427618 -0.45429333 -0.45427495 -0.45434416 -0.45430849
 -0.45427065 -0.45428256 -0.45434736 -0.45430691 -0.45427436 -0.45432864
 -0.45428196 -0.45429107 -0.45432149 -0.45429238 -0.45433006 -0.4543209
 -0.45430104]"
